,full_text,weekday,month,day,hour,has_hashtag,has_url,like_count,is_reply,retweet_count,followers,following,user,screen_name
304,"RT @michaelfung2018: Thank you #America for helping Hong Kong to fight against the evil. If #HongKong die, the next victim will be #Taiwan.…",Fri,Aug,16,16,1,0,0,0,1,836,1174,vivi a raisin *⛵ ｡･ﾟ*.｡｡·*･｡,vivimarmotte
305,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,15,1,0,0,0,46,36,641,Cool TY🐹,CoolTYsone
306,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,15,1,0,0,0,46,12,170,masako_hss,masakohss
307,"#HongKong summer 2019. No matter the results will be, this summer, we stand and fight together for what we deserve - justice, freedom and democracy!
#HongKongProtests
#AntiExtraditionBill 
#StandwithHK 
#FreeHongKong 

HONG KONG 2019, SUMMER https://t.co/hArcNjvZep via @YouTube",Fri,Aug,16,15,1,1,0,0,0,108,197,"Krisbian, Once, Love, Neverland",MonStillLoveKri
308,"RT @lauinhk: Non-stop chanting: ""Stand with Hong Kong, fight for freedom!"" It's been going for ten minutes.
#HongKong #HongKongProtests #Ho…",Fri,Aug,16,15,1,0,0,0,31,68,49,Katarzyna Banka,BankaKatarzyna
309,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,15,1,0,0,0,46,15,27,Ching,Ching72847362
310,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,15,1,0,0,0,46,286,981,DrPMX,DrPMX
311,"Hong Kongers assemble to fight for freedom. Please stand with Hong Kong.
#FreeHongKong #antiELAB #AvengersEndgame #ExtraditionBill #StandWithHongKong #pepe #ironman #HongKongProtests #HongKongAirport #FreeHongKong #HKers https://t.co/40dlKGFaVS",Fri,Aug,16,15,1,0,0,0,0,13,67,quokka,cutequokka2
312,Stand with Hong Kong | Fight for Freedom #antiELAB #freedomhk https://t.co/IOwVazdYfc,Fri,Aug,16,15,1,0,0,0,0,1,14,Wallace Soo,r88soo
313,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,48,180,\7Apple🍊,ple_p2
314,"RT @lauinhk: Non-stop chanting: ""Stand with Hong Kong, fight for freedom!"" It's been going for ten minutes.
#HongKong #HongKongProtests #Ho…",Fri,Aug,16,14,1,0,0,0,31,76,54,Pawel,Pawel84994306
315,"RT @lauinhk: Non-stop chanting: ""Stand with Hong Kong, fight for freedom!"" It's been going for ten minutes.
#HongKong #HongKongProtests #Ho…",Fri,Aug,16,14,1,0,0,0,31,5074,2201,Hania Shen 沈漢娜🇵🇱🇹,haniashen
316,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,355,476,NP.,Nampeungdtory
317,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,19,88,Narayan Liu,Narayan_Liu
318,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,21,824,Deeply sunk,LukPhoebe
319,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,1,2,dio,dioksjh
320,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,189,121,關醫師 Dr.Kwan,DrKwanEC
321,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,4,25,GracieCake,cakes_graces
322,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,2034,624,Arida Nurwijayanti🇭🇰🇮🇩🇭🇰,AridaNurwijaya2
323,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,14,1,0,0,0,46,27,124,Mukta Rasgotra,mukta2010
324,"Non-stop chanting: ""Stand with Hong Kong, fight for freedom!"" It's been going for ten minutes.
#HongKong #HongKongProtests #Hongkongprotest #antiELAB #FreeHongKong https://t.co/bczZpfeo7U",Fri,Aug,16,13,1,0,55,0,31,106,43,Shirley Lau,lauinhk
325,"Crowds chanted “stand with Hong Kong, fight for freedom” at the rear of the Chater garden when speakers shared views in the rally #antielab https://t.co/XernsVdK9A",Fri,Aug,16,13,1,0,9,0,7,163,443,Laurence Chu,Chulawlaw
326,"RT @Stand_with_HK: Thank you @heidiallen75 for your support for the people of Hong Kong in the fight for our rights and freedoms! 

#StandW…",Fri,Aug,16,13,0,0,0,0,7,408,4157,Happy Platypus,platypus_happy
327,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,1754,1933,Chin Ann,vin_ann
328,"RT @Stand_with_HK: Thank you @heidiallen75 for your support for the people of Hong Kong in the fight for our rights and freedoms! 

#StandW…",Fri,Aug,16,13,0,0,0,0,7,94,1132,♻︎,ID9112150632304
329,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,1035,4898,王眀德,shandianjituan
330,"RT @Stand_with_HK: Thank you @heidiallen75 for your support for the people of Hong Kong in the fight for our rights and freedoms! 

#StandW…",Fri,Aug,16,13,0,0,0,0,7,2,11,能沢 輝,Alro3120
331,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,15,87,Ritual🙏🏻🙏🏻,Canicallyoumin3
332,"Thank you @heidiallen75 for your support for the people of Hong Kong in the fight for our rights and freedoms! 

#StandWithHK #HongKongProtests #antielab",Fri,Aug,16,13,1,0,33,1,7,8268,82,Fight For Freedom. Stand With Hong Kong.,Stand_with_HK
333,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,349,736,🐕🍁💻🎧EMMMY🖕🍑🍑รักการกิน,Emmyemm10
334,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,1969,424,\𝟟 𝕊𝕝𝕖𝕖𝕡𝕝𝕖𝕤𝕤,sleeplessbkk
335,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,40,70,にゃーご,motomachijoshi
336,RT @MHammad_Masood: Best of luck Hong Kong for your freedom fight. I pray you may win. Self determination in Hong Kong is as important as i…,Fri,Aug,16,13,0,0,0,0,1,3617,3313,Nett,shopperann68
337,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,338,519,Jeffrey Tomblin,JeffreyTomblin
338,"RT @RamyInocencio: Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’…",Fri,Aug,16,13,1,0,0,0,46,323,2375,Khadeem Hughson,Society_OutLoud
339,"Take a listen. “Stand with #HongKong, fight for #freedom!” That’s what the city’s citizens are chanting here at tonight’s peaceful rally in Central. Also chanting “this is the revolution of our times” and “make Hong Kong great again.” @CBSNews is here. #HongKongProtests #antiELAB https://t.co/lqjUt2vLqk",Fri,Aug,16,13,1,0,109,0,46,14139,2472,Ramy Inocencio 英若明,RamyInocencio
340,"@TwitterMoments If US citizen Hillary Clinton can publicly support the brutal mob, why can’t Liu Yifei support #HongKong police which is the best team of the world? 
Support Liu Yifei, support #Mulan. Her duty is to fight for a peaceful Hong Kong!",Fri,Aug,16,12,1,0,0,1,0,0,1,kakkiky,kakkiky1
341,"@beatifulwl_ If US citizen Hillary Clinton can publicly support the brutal mob, why can’t Liu Yifei support #HongKong police which is the best team of the world? 
Support Liu Yifei, support #Mulan. Her duty is to fight for a peaceful Hong Kong!",Fri,Aug,16,12,1,0,4,1,0,0,1,kakkiky,kakkiky1
342,"Stand with Hong Kong 
Power to the People Rally
Fight for Freedom and Dignity
#StandwithHongKong #PowertothePeople #Rally
#FightforFreedomandDignity #antielab @ Central, Hong Kong https://t.co/PqUnqIyHIs",Fri,Aug,16,12,1,1,4,0,3,59,127,Decorway,DecorwaySo
343,"If US citizen Hillary Clinton can publicly support the brutal mob, why can’t Liu Yifei support #HongKong police which is the best team of the world? 
Support Liu Yifei, #supportMulan. Her duty is to fight for a peaceful Hong Kong! 🇭🇰 🇨🇳 https://t.co/fB0nYk7Tm4",Fri,Aug,16,12,1,0,11,0,0,26,38,VV,VV44090449
344,"Best of luck Hong Kong for your freedom fight. I pray you may win. Self determination in Hong Kong is as important as in Kashmir. Indians! support both movements of Hong Kong and Kashmir or support none. Don't be a hypocrite.
#UNSC #NagalandIsNotIndia #Hongkongprotest #kashmir",Fri,Aug,16,10,1,0,3,0,1,4,23,Hammad,MHammad_Masood
345,I support the people of Hong Kong in their fight to secure the blessings of liberty for themselves and their posterity. Look to the founding of America as an example. Self-governance is key! #HongKong,Fri,Aug,16,07,1,0,0,0,0,107,371,John James,JohnRJames
346,RT @SubhashChaubey4: @ChinaDaily We the people of Hong Kong will fight for our rights... just voice against China..#hongkong needs freedom.…,Fri,Aug,16,06,1,0,0,0,1,243,413,Charles Aopi,AopiCharles
347,"RT @Stand_with_HK: Thank you @TheEconomist for caring about Hong Kong and its fight for freedom! 
#hongkongprotests #standwithhk #antiELAB…",Fri,Aug,16,05,1,0,0,0,91,16,70,amrita chakraborty,amritawrites1
348,"For all those in Hong Kong fighting the good fight... The fight for liberty
....
#hongkong🇭🇰 #hongkong #chinesedemocracy #freechina #hongkongprotest https://t.co/Iw4isp8n0F",Fri,Aug,16,04,1,0,1,0,0,86,232,Thom Kuss,ThomKuss1
349,"The Fight for Hong Kong: Emily Lau | Hong Kong Protests | China Uncensored https://t.co/iHqacGEVhy
#HongKong #HongKongProtests #FreeHongKong #Freedom #Freedoms",Fri,Aug,16,03,1,1,0,0,0,65,177,SEIZE THE POWER,seizethepower
350,"What a shame on Liu Yifei,as an American citizen enjoy the freedom of American but support communism and police brutality .Support Hong Kong fight for democracy #BoycottMulan  #HongKong #StandWithHongKong @Disney https://t.co/GIrwqOuW4B",Fri,Aug,16,03,1,1,3,0,1,0,1,Nanamua,Nanamua2
351,RT @jimcyf: More than a thousand peope have gathered at the #HongKong airport to take their anti-extradition messages to visitors just arri…,Thu,Aug,15,23,1,0,0,0,46,34,174,Soho Andy,Overglazered
352,"RT @GatesRobin: Americans Should Look at Hong Kong and Weep for our Fellow Kind - Unprecedented Mediocrity
#WakeUpAmerica #SocialismKills F…",Thu,Aug,15,20,1,0,0,0,4,11292,12405,Deb Root-White🇺🇸)0(,Nimuedreamer
353,"RT @GatesRobin: Americans Should Look at Hong Kong and Weep for our Fellow Kind - Unprecedented Mediocrity
#WakeUpAmerica #SocialismKills F…",Thu,Aug,15,19,1,0,0,0,4,1167,450,ConservativeLibrarian,conlibrarian
354,"RT @GatesRobin: Americans Should Look at Hong Kong and Weep for our Fellow Kind - Unprecedented Mediocrity
#WakeUpAmerica #SocialismKills F…",Thu,Aug,15,19,1,0,0,0,4,31671,30600,StopTheMadness,ImmoralReport
355,"Americans Should Look at Hong Kong and Weep for our Fellow Kind - Unprecedented Mediocrity
#WakeUpAmerica #SocialismKills Fight to stop Socialism with everything you have! #Hongkongprotest #Freedom #Liberty  https://t.co/Z0hp0U1zpt",Thu,Aug,15,19,1,1,0,0,4,30788,30419,RGates is 💯%Military Veteran🇺🇸🏴‍☠️,GatesRobin
356,"#HongKong belongs to China.  
It’s ok to fight for democracy, but not to destroy Hong-Kong. 
Not to separate Hk from China. https://t.co/NMfwAfr92u",Thu,Aug,15,18,1,0,7,0,0,8,71,Vanessaivey,vanessacsyi
357,"RT @zeynep: Airport protesters are still greeting the last arrivals, chanting “stand with Hong Kong, fight for freedom.” #antiELAB #Hongkon…",Thu,Aug,15,16,1,0,0,0,38,18326,11290,"John Laprise, Ph.D.",JohnLaprise
358,RT @HongKongFP: [Recap] Tear gas in Sham Shui Po for third time in 9 days as Hong Kong police clear roads during 'ghost festival' demo #Hon…,Thu,Aug,15,14,0,0,0,0,38,128,61,William Sommers,fight_extremism
359,Flying into Hong Kong on Saturday. Hoping that there are no delays due to protests however if there are so be it. I fully support the Hong Kong people in their fight for against the tyrannical Communist party of China! #hongkong #china #Hongkongprotest,Thu,Aug,15,13,1,0,2,0,0,416,397,Lee Murray,itsThemuRR
360,"Why Hong Kong matters. Why we must learn to always, always, fight for our freedom. https://t.co/bAnjVeWZAl  #HongKong #FreedomHK #freedommatters",Thu,Aug,15,13,1,1,0,0,0,0,50,FearTheFeminist,FearFeminist
361,"RT @OneAngryGamerHD: Hong Kong Protestors Use Pepe The Frog To Fight For Freedom, Which Means The ADL And SPLC Must Be Racist Against Chine…",Thu,Aug,15,13,0,0,0,0,56,153,247,kvg1988,kvg1988
362,"This letter was written and signed by Marco Rubio, James P. McGovern, Benjamin L. Cardin and Christopher H. Smith, aiming to urge the US president to condemn Beijing for undermining Hong Kong's autonomy. #antiELAB #HongKongProtests #HongKongHumanRights #Democracy https://t.co/UzWlilnXh0",Thu,Aug,15,11,1,0,7,0,2,24,60,fightforhongkong,fight_for_hk
363,"I’ve just signed this petition for what it’s worth...

Council of the European Union: Support Hong Kong-ers' 

💥Fight for Freedom and 
💥Human Rights  
💥Sign the Petition! (link: https://t.co/oIGF31GrU7) https://t.co/oIGF31GrU7 via @UKChange

#HongKong",Thu,Aug,15,11,1,1,0,0,0,1992,4101,THELANDLORD❗️#StandUp4Brexit❗️Vote #TheBrexitParty,Thelandlord5
364,"#HongKong
Hong kong belongs to the China. But the people there have the right to fight for their life. The common teenagers there csn not see the future and the Hong kong police don't have much right to protect the citizen. I resist the violence but support the parade.",Thu,Aug,15,10,1,0,2,0,0,2,22,RuessMickey,MickeyRuess
365,I stand with the people of Hong Kong in their fight for democracy! #Hongkongprotest 2 of 2 https://t.co/oMG99lvSQp,Thu,Aug,15,10,1,1,0,0,0,835,782,BevR  🇬🇧🇺🇸,britishroses1
366,"the protestors. I implore anyone who reads these tweets to do anything and everything they can to help those living in these conditions fight for their freedom to speak up. If Hong Kong falls, so will Macau, Taiwan and other entities we hold dear. #HongKong #HongKongProtesters 🇭🇰",Thu,Aug,15,10,1,0,0,1,0,3,64,Brayden Greig-Brown,BraydenGreig
367,RT @DRAUS: #China is a global superpower. Squashing democratic rule in #HongKong is effectively a challenge to all Western democratic count…,Thu,Aug,15,09,1,0,0,0,3,37,550,Ginger,Ginger38901495
368,"RT @gromitcool: Please SIGN/SHARE this petition to call on the #EU to SUPPORT #HongKongers' Fight for Freedoms and Human Rights

https://t.…",Thu,Aug,15,09,1,0,0,0,1,167,732,Qi,Qi31176427
369,"Please SIGN/SHARE this petition to call on the #EU to SUPPORT #HongKongers' Fight for Freedoms and Human Rights

https://t.co/cEPRzc5fkF

#HongKongProtests #FreedomHK #FreeHK #antiELAB #HongKong #StandWithHK #UniversalSuffrage #FreeHK

pic: Lam Yik Fei @ NYT https://t.co/aUnOsSspgm",Thu,Aug,15,09,1,1,1,0,1,262,450,GC,gromitcool
370,@liangliangwang4 Sometimes you have to fight hard for democracy. In Europe we have a lot of experience with this. Stay strong for a free Hong Kong! #FreedomHK #AntiELAB #Hongkongprotest,Thu,Aug,15,09,1,0,1,1,0,2,70,The K-Man,mkhowdy
371,@GtOpinion Sometimes you have to fight hard for democracy. In Europe we have a lot of experience with this. Stay strong for a free Hong Kong! #FreedomHK #AntiELAB,Thu,Aug,15,08,1,0,1,1,0,2,70,The K-Man,mkhowdy
372,"Please sign the petition! 
We stand with you HK!
#changeorg #petition #HongKong #freedom https://t.co/9Y2prek3UP",Thu,Aug,15,08,1,1,1,0,0,40,31,ThE,thehappyengi
373,RT @DRAUS: #China is a global superpower. Squashing democratic rule in #HongKong is effectively a challenge to all Western democratic count…,Thu,Aug,15,07,1,0,0,0,3,434,700,COMTE_ARNAU 🎗,comte_arnau
374,#China is a global superpower. Squashing democratic rule in #HongKong is effectively a challenge to all Western democratic countries. Hong Kong is the litmus test for our personal freedoms in the West. We need Hong Kong to win this fight #HongKongProtests https://t.co/DhQ4KqVfUx https://t.co/oNqT943ljZ,Thu,Aug,15,07,1,1,1,0,3,172,25,Daily Reckoning Au,DRAUS
375,"Thank you #America for helping Hong Kong to fight against the evil. If #HongKong die, the next victim will be #Taiwan. Finally the whole world will suffer. #USA #hkprotest #HongKongProtests #台灣 #我愛香港 #我愛台灣 #FreeHongKong #HKG #香港 #香港人權 #民主自由 #BasicHumanRights https://t.co/A3vQ0VJlet",Thu,Aug,15,04,1,1,6,0,1,1162,5000,Michael Fung,michaelfung2018
376,"RT @OneAngryGamerHD: Hong Kong Protestors Use Pepe The Frog To Fight For Freedom, Which Means The ADL And SPLC Must Be Racist Against Chine…",Thu,Aug,15,04,0,0,0,0,56,211,1090,Hammerheart,Hammerheart3
377,"Free #Hongkong #HongKongProtests  As a Indian  I stand with Hong Kong, fight for freedom https://t.co/fXBVwYKh3v",Thu,Aug,15,03,1,1,0,0,0,49,292,Jana.жана,Jana1817
378,"RT @RepBarbaraLee: The courageous people of #HongKong are fighting for democracy, freedom, and human rights. I stand with them in their fig…",Thu,Aug,15,02,1,0,0,0,32,33,121,AFGE SF,afge1236
379,@ChinaDaily We the people of Hong Kong will fight for our rights... just voice against China..#hongkong needs freedom... freedom. Freedom... freedom.. freedom...we will fight ..I request all the superpower to come with the people of Hong Kong...we all will fight against China,Thu,Aug,15,01,1,0,2,1,1,0,3,Subhash Chaubey,SubhashChaubey4
